0684868865,3772
0446607274,3773
0679731806,3774
0553211439,3775
0553296345,3776
0553573136,3777
0140440038,3778
0385302320,3779
0805063196,3780
0140075623,3781
0743217713,3782
0609810103,3783
0670886017,3784
0060916338,3785
0451204530,3786
0451205987,3787
006098824X,3788
0060505885,3789
0679401385,3790
0515116068,3791
0670818577,3792
0312926294,3793
0679879242,3794
0451203054,3795
0451184734,3796
0316779989,3797
0671568183,3798
0446603716,3799
0380726289,3800
0440193613,3801
0679764895,3802
0743418166,3803
0440235774,3804
0061094404,3805
0515133418,3806
0743460529,3807
0140386335,3808
0373825013,3809
0373825021,3810
0449148408,3811
0345359321,3812
0140131612,3813
0446609951,3814
0451157443,3815
0060175680,3816
0671867083,3817
0446605360,3818
0671741209,3819
0671880314,3820
038550120X,3821
0451209486,3822
0446513067,3823
0380977737,3824
038549730X,3825
0446391581,3826
0812967240,3827
1551665301,3828
0064404773,3829
0380756234,3830
0446603856,3831
0684852047,3832
0812589041,3833
1588720020,3834
0345333853,3835
0060937866,3836
0060198125,3837
0345452569,3838
0061091464,3839
0912670096,3840
0743203968,3841
0385247958,3842
0486284670,3843
0670825379,3844
0449217191,3845
0151009988,3846
0440127793,3847
0156106809,3848
0765108674,3849
014230218X,3850
0385502532,3851
0743236742,3852
1400060737,3853
0060520612,3854
0375413596,3855
034543739X,3856
0553268937,3857
0060192704,3858
0890877033,3859
0684835975,3860
0380722704,3861
0553263226,3862
0671525425,3863
0373218397,3864
050552533X,3865
0060934425,3866
1566190304,3867
0425179885,3868
0020442203,3869
0553211374,3870
0425175111,3871
0671001132,3872
0671793535,3873
0671868691,3874
0671793543,3875
0671025341,3876
0446601977,3877
0393307050,3878
0452282934,3879
0679722637,3880
0375414053,3881
1400046610,3882
0312868855,3883
0441001971,3884
0684810395,3885
0399143874,3886
0070064601,3887
0373218419,3888
0440222842,3889
0399141227,3890
3810505153,3891
3499134039,3892
3548359698,3893
0553379011,3894
0385319851,3895
0440418321,3896
0316789976,3897
1568360428,3898
0671519816,3899
042518109X,3900
0061097861,3901
0446609145,3902
0553575406,3903
0380797631,3904
0553213237,3905
0679433740,3906
0375703063,3907
0553351672,3908
1573222127,3909
0451523326,3910
3492224466,3911
0140434003,3912
038079439X,3913
0553577905,3914
0451402391,3915
0316782653,3916
0525945814,3917
0060934913,3918
0899193625,3919
0060974486,3920
0679736042,3921
0679441247,3922
0156005891,3923
076790592X,3924
0618526412,3925
0060652934,3926
0688174035,3927
0618246967,3928
0670032891,3929
1931520003,3930
0380807939,3931
0446602736,3932
0425098400,3933
0446360589,3934
0385315090,3935
0385311923,3936
0440500729,3937
0385297661,3938
0385306024,3939
0345362721,3940
0446802204,3941
0446329894,3942
0399144587,3943
0786889551,3944
0786889667,3945
044023574X,3946
0374503486,3947
0140386351,3948
0553580221,3949
0679781358,3950
0553272616,3951
0743427084,3952
0449212750,3953
0425127230,3954
0671884298,3955
0064471047,3956
0330491482,3957
0767904141,3958
0060191538,3959
0425166929,3960
0312958129,3961
0385336314,3962
0590477331,3963
0345368754,3964
3492260640,3965
0553213164,3966
0446603929,3967
0553213180,3968
0671745085,3969
014032724X,3970
0440177049,3971
0812551699,3972
0446518581,3973
0971181802,3974
0380712040,3975
0743225724,3976
0375756981,3977
0195014766,3978
0140440372,3979
0140258795,3980
0877799156,3981
0024182001,3982
067972754X,3983
0385509472,3984
0060988649,3985
0380725711,3986
0380784157,3987
0595256368,3988
0061099708,3989
0425182886,3990
0425179559,3991
0425174018,3992
0425157474,3993
0425152901,3994
0425147746,3995
0425141551,3996
0425137937,3997
0425132935,3998
0425120015,3999
0440200040,4000
0440188415,4001
0440111323,4002
0440109930,4003
0440180953,4004
0440122147,4005
0440153166,4006
0340750626,4007
0440157587,4008
0440129613,4009
0449215156,4010
3746618363,4011
0385302304,4012
0515117234,4013
0805062858,4014
0451158237,4015
0452281881,4016
0060163747,4017
0684195488,4018
0440220424,4019
0679405135,4020
074321689X,4021
0553057758,4022
0871134799,4023
0689817851,4024
0812549082,4025
006105691X,4026
0553574604,4027
0345389980,4028
0373250207,4029
0671023934,4030
0671003941,4031
0802131786,4032
8423307328,4033
1558745041,4034
0821772341,4035
0440237025,4036
059098182X,4037
0446603600,4038
0425180298,4039
0312306326,4040
0061031550,4041
0451169522,4042
0805054081,4043
0060927216,4044
0064406962,4045
0374172897,4046
0380730774,4047
340414645X,4048
3404144783,4049
039480967X,4050
0394800389,4051
0064430227,4052
1853261580,4053
0061093335,4054
1551669021,4055
0618015841,4056
0681403225,4057
0440324971,4058
0446602450,4059
0804113831,4060
0061092193,4061
0061031321,4062
0446359750,4063
0440208513,4064
0061054895,4065
0688177867,4066
0767916069,4067
0140179836,4068
0553580906,4069
044022103X,4070
0553581554,4071
0451179803,4072
0451203593,4073
0764223305,4074
0451207505,4075
0812507436,4076
2070361039,4077
2253023906,4078
2290045764,4079
3257231180,4080
0451180232,4081
0671625837,4082
0517693119,4083
0399145702,4084
0590483447,4085
0451137965,4086
0553266578,4087
0449219550,4088
0425128164,4089
0425107469,4090
0451162145,4091
042510687X,4092
0440198577,4093
0553262645,4094
044018293X,4095
0553573616,4096
0515101230,4097
0515129941,4098
0671039946,4099
0671039954,4100
0671039962,4101
0671002031,4102
0786014245,4103
0312312261,4104
0142000221,4105
014014773X,4106
0812925300,4107
0140041796,4108
052594544X,4109
0812551478,4110
0765346524,4111
0345434676,4112
055357339X,4113
0553209671,4114
0440204208,4115
0843949783,4116
346202261X,4117
0312871996,4118
0140442529,4119
0006547834,4120
9726101794,4121
0345410017,4122
8423309177,4123
8440694539,4124
8432215007,4125
8439702469,4126
0486270513,4127
0553274325,4128
8420634093,4129
034910171X,4130
0385494238,4131
0786861347,4132
0425105334,4133
0553580191,4134
0440442508,4135
0064400859,4136
0064400565,4137
0439049962,4138
0590846280,4139
0006485936,4140
0345379365,4141
0345307615,4142
0804119368,4143
0375758232,4144
0679413138,4145
0451172817,4146
0671886665,4147
0440487617,4148
0590109960,4149
044021985X,4150
0767915062,4151
1583224890,4152
074322423X,4153
0312981589,4154
0062508342,4155
0060958014,4156
8472237966,4157
051513595X,4158
044021680X,4159
0440120500,4160
0743211375,4161
0446606251,4162
3426615355,4163
0446515078,4164
0446300152,4165
0671720147,4166
0060511508,4167
0767906039,4168
077109972X,4169
1841953229,4170
067943853X,4171
0425130711,4172
0575049804,4173
0449213013,4174
0385317093,4175
0451168089,4176
080411868X,4177
0439420105,4178
1591822580,4179
1591822572,4180
1591821533,4181
1591820073,4182
1591820065,4183
0812511751,4184
1591820057,4185
0345418263,4186
1931514925,4187
034528349X,4188
0887621112,4189
0671876821,4190
067172262X,4191
0764226312,4192
1841952338,4193
055314300X,4194
0060925752,4195
038531177X,4196
1582341400,4197
0671887963,4198
0452273404,4199
0689859368,4200
0440414857,4201
042518045X,4202
0425145638,4203
140003065X,4204
0671708376,4205
0671742647,4206
0671883410,4207
0553260960,4208
0553801376,4209
0671733893,4210
0671700103,4211
1551669447,4212
0807508527,4213
037582233X,4214
0380769557,4215
0671028383,4216
0671011367,4217
0091882087,4218
0515136549,4219
0380814811,4220
0671019716,4221
0671034057,4222
0671568841,4223
0553581643,4224
0671027573,4225
055358068X,4226
0553569910,4227
2253137243,4228
0345456335,4229
0553578685,4230
0743418204,4231
0786863137,4232
0553574639,4233
0060512822,4234
006097673X,4235
0609608339,4236
0871138433,4237
0786866845,4238
037570745X,4239
0312989393,4240
0836218310,4241
0552146986,4242
0330335278,4243
0440501601,4244
0312135866,4245
0679450742,4246
0060391626,4247
0374527229,4248
0312253435,4249
0385337477,4250
0312986319,4251
0312989385,4252
0345409329,4253
0451411056,4254
0446603104,4255
0553803220,4256
0446519790,4257
0340672250,4258
0330253603,4259
044011585X,4260
0440200563,4261
0671774662,4262
0425080021,4263
042511984X,4264
0060393823,4265
0345349350,4266
0061093998,4267
0812508645,4268
0671743058,4269
0812580346,4270
0316235024,4271
0060952970,4272
0743203631,4273
1567187072,4274
0931432820,4275
0060922583,4276
0140620842,4277
0553278002,4278
080411109X,4279
0425081818,4280
0451206460,4281
0552999954,4282
0140287248,4283
0060652926,4284
0786865482,4285
0553089218,4286
0312983379,4287
0330491970,4288
0448060043,4289
0553213172,4290
0671722905,4291
0397306938,4292
0060931418,4293
051720679X,4294
0679455884,4295
0142000981,4296
0310254752,4297
044990945X,4298
0515136557,4299
0449204324,4300
3257227264,4301
3442429552,4302
3492235816,4303
3596144868,4304
3442447038,4305
3423201509,4306
0020198906,4307
0140089225,4308
0385425473,4309
0312959842,4310
0061097152,4311
0743448642,4312
0553801449,4313
0679757899,4314
0385319525,4315
0821769367,4316
0440221919,4317
0316287555,4318
0451458311,4319
051512558X,4320
0743211995,4321
0515132136,4322
0140431314,4323
0805059555,4324
0805036504,4325
0671024183,4326
0451173392,4327
0679434046,4328
1568846444,4329
3442427983,4330
0380782332,4331
0698116844,4332
0553278215,4333
0743428625,4334
0425177351,4335
0312974256,4336
1893010023,4337
0141439556,4338
0679425268,4339
0446608815,4340
0515128546,4341
0440984696,4342
0515114006,4343
0375401601,4344
0140178406,4345
0399149392,4346
0312875681,4347
0385413041,4348
0451523385,4349
0140440224,4350
0380789590,4351
0316769495,4352
0670880728,4353
0385472943,4354
0679452354,4355
0142003727,4356
2264002190,4357
0671047515,4358
0553581767,4359
039308700X,4360
0553801341,4361
0671039725,4362
0345389425,4363
0345422317,4364
0671722891,4365
0451142934,4366
0786862564,4367
0451408462,4368
0440173922,4369
0061031992,4370
1551668084,4371
051513306X,4372
042519213X,4373
0671042513,4374
0451408020,4375
0373225628,4376
0060531231,4377
0425104346,4378
0451210646,4379
0440237556,4380
0373226144,4381
0590251600,4382
0152017682,4383
0515134511,4384
0446520802,4385
0425168468,4386
0515130966,4387
1551667339,4388
0590474804,4389
0060152583,4390
0375757147,4391
0440206146,4392
0385509529,4393
0684195976,4394
0425092917,4395
0449911519,4396
0440236754,4397
0451173317,4398
0451160525,4399
0684813467,4400
0020199600,4401
0743211227,4402
0553560441,4403
0553297422,4404
0515117617,4405
0449217264,4406
0345298349,4407
0345372050,4408
0425195473,4409
0140276904,4410
3404148665,4411
1551666650,4412
1558745157,4413
0743437314,4414
034536208X,4415
0553230212,4416
1563890895,4417
1878424483,4418
0679445358,4419
1904492355,4420
0440118700,4421
0380710897,4422
0615116426,4423
0553800949,4424
0349105715,4425
006050918X,4426
0140124381,4427
0140441654,4428
0345418271,4429
0312955006,4430
0440236169,4431
0679723110,4432
0140430350,4433
037325024X,4434
0743463544,4435
1400060222,4436
0061057908,4437
0061044431,4438
0802140149,4439
006093140X,4440
0345351878,4441
0441003389,4442
0061057894,4443
078670621X,4444
0393315606,4445
0060936231,4446
0786864400,4447
0140178139,4448
8434850915,4449
1400060117,4450
0449908798,4451
0743255224,4452
0399146113,4453
0446675059,4454
0375411550,4455
0679774025,4456
0385318804,4457
0380652277,4458
0452284937,4459
1573222267,4460
0316781010,4461
0865472807,4462
0345460359,4463
0064405109,4464
0064400018,4465
1561797111,4466
0836217799,4467
0380698714,4468
0385314280,4469
0345285859,4470
0804102988,4471
059050214X,4472
0807593664,4473
059042243X,4474
0440430712,4475
0380750260,4476
0312983336,4477
0425154882,4478
0345404769,4479
0425158594,4480
0099282194,4481
0380806576,4482
0448095017,4483
0446359688,4484
0449902927,4485
1558745017,4486
0671501283,4487
033036197X,4488
0440221099,4489
0385319207,4490
0449907635,4491
0671002783,4492
0671722794,4493
0385323905,4494
034540727X,4495
157322930X,4496
0060915188,4497
0156008661,4498
0425163407,4499
0671873199,4500
0812531353,4501
0451525027,4502
9074336329,4503
0515099546,4504
0812542835,4505
0425170306,4506
0425180905,4507
0553575937,4508
0140069453,4509
0855616539,4510
0743410181,4511
0671502522,4512
0671744623,4513
038073320X,4514
0061044636,4515
0330294911,4516
3792000261,4517
3257229305,4518
0451458915,4519
0451458559,4520
0451458141,4521
0451457935,4522
0451457730,4523
0142002798,4524
0451160533,4525
0060530421,4526
0395927218,4527
006039384X,4528
037576092X,4529
0515133876,4530
0515134503,4531
0515134457,4532
0515134473,4533
0515134465,4534
051513452X,4535
0515134481,4536
051513449X,4537
0743427149,4538
081257558X,4539
1853260339,4540
8495501465,4541
8401461170,4542
0553212737,4543
0345434110,4544
0446531413,4545
055356983X,4546
0330352695,4547
1860499627,4548
0345260791,4549
0140366709,4550
0684849690,4551
0380731819,4552
0515131679,4553
0425195449,4554
0446613851,4555
034544227X,4556
2290311782,4557
1550544683,4558
0141301104,4559
0425170500,4560
0399148248,4561
0425174344,4562
0671027581,4563
1573229725,4564
0786889306,4565
0671534726,4566
0671873202,4567
0671007637,4568
0671534734,4569
0671534742,4570
0425136981,4571
0689848919,4572
3404161696,4573
0671673653,4574
1558746692,4575
0140378278,4576
0380599236,4577
0440224780,4578
0446671002,4579
0590483404,4580
0590453653,4581
0679419454,4582
0399149384,4583
0892967307,4584
038097729X,4585
0439531640,4586
0812971043,4587
0060923288,4588
1551669323,4589
033035566X,4590
0385509510,4591
0804115761,4592
8807813025,4593
3462027697,4594
0316152196,4595
0312185863,4596
0843947616,4597
0449219399,4598
0553565079,4599
0451524101,4600
0441001416,4601
0671025325,4602
0553564927,4603
0064403149,4604
0451410378,4605
1573227889,4606
0373240007,4607
0553285920,4608
0679454748,4609
0345430514,4610
0061097853,4611
0553271369,4612
0140390227,4613
0743430344,4614
0671867091,4615
038072751X,4616
0553207083,4617
0590487922,4618
0590554093,4619
0886778905,4620
0425147517,4621
0345386108,4622
0671709607,4623
3442725984,4624
0515130095,4625
0671795554,4626
0886775981,4627
0515130044,4628
1551665204,4629
0140287442,4630
038072118X,4631
0446608009,4632
0553576798,4633
0684871483,4634
0446525537,4635
0375507639,4636
0670894605,4637
038550117X,4638
0684847450,4639
0451451600,4640
0684865386,4641
1400030927,4642
0395585686,4643
038549744X,4644
0345446666,4645
0449207668,4646
0385423977,4647
0812931378,4648
0061008079,4649
0553255762,4650
067154683X,4651
0671690094,4652
0618093974,4653
0156004801,4654
1853260975,4655
0446611921,4656
006103018X,4657
0525945725,4658
0812967224,4659
0380710722,4660
0006550576,4661
0743205820,4662
0061094226,4663
0679776591,4664
3446177108,4665
0679777423,4666
0553344234,4667
0679435549,4668
3442442540,4669
3485008702,4670
340411566X,4671
345307565X,4672
0670853097,4673
0140184325,4674
1862045143,4675
0671000314,4676
0517703963,4677
087113795X,4678
0446522597,4679
0375507876,4680
0671745069,4681
0380710811,4682
0066209773,4683
1558746226,4684
0375502912,4685
0811808424,4686
0375506276,4687
0440234700,4688
0451175190,4689
0886776686,4690
0743237196,4691
0515136565,4692
0684803968,4693
0553582364,4694
0446611476,4695
0553284363,4696
0515117420,4697
0515132489,4698
0515103977,4699
0515101486,4700
0515111139,4701
0451200152,4702
0743411331,4703
044100914X,4704
0451451430,4705
0345440781,4706
0743431014,4707
051770739X,4708
0451203771,4709
0515124893,4710
0671528203,4711
0812540336,4712
0061012165,4713
0553210793,4714
0385488181,4715
0790008696,4716
0786867647,4717
0515133973,4718
0425097722,4719
067189109X,4720
067162461X,4721
0440229499,4722
0671702513,4723
0449911594,4724
1560255102,4725
0312287712,4726
0151002290,4727
0806994754,4728
0140126562,4729
0385333412,4730
1853261912,4731
0060084405,4732
0345445848,4733
0375504036,4734
0375724850,4735
1552781542,4736
0140430016,4737
0590203509,4738
0099740516,4739
0689824750,4740
0804108897,4741
0553246895,4742
0385316577,4743
0060012331,4744
0385501560,4745
1400047838,4746
0486272702,4747
0446525774,4748
0440413729,4749
006440630X,4750
0553565060,4751
0140034919,4752
0345430573,4753
0743203232,4754
0812574923,4755
055337513X,4756
0671507036,4757
0821776037,4758
0345430808,4759
0140242058,4760
0142001821,4761
0806511532,4762
0380719185,4763
0452281903,4764
0312983093,4765
0385316917,4766
0385335431,4767
0345435648,4768
0385333463,4769
0440205573,4770
0440221501,4771
0385313012,4772
0385333064,4773
0446385077,4774
0440201926,4775
0440176484,4776
0553576143,4777
0446612731,4778
0965866807,4779
0670894184,4780
0061092037,4781
0486270629,4782
0440236053,4783
0066621054,4784
0345426800,4785
0440216818,4786
0446526126,4787
0385319568,4788
0062515845,4789
0679454497,4790
0505525178,4791
0553575414,4792
0441008658,4793
0345368991,4794
038542017X,4795
0515135305,4796
0380807947,4797
0380005255,4798
038079828X,4799
0671004123,4800
0671010085,4801
0671010093,4802
0345457641,4803
078686219X,4804
0671769669,4805
0515111317,4806
0446356611,4807
0446350109,4808
0449216527,4809
0671551337,4810
0553574574,4811
0812534832,4812
0671698850,4813
0671721542,4814
0140434895,4815
0060194790,4816
0452280397,4817
0886775167,4818
0812521145,4819
0140265988,4820
207038165X,4821
0465026567,4822
0140390448,4823
0345391373,4824
0714836257,4825
0345400577,4826
0679419616,4827
3499101505,4828
0375724443,4829
0140282777,4830
034541005X,4831
059045370X,4832
0590477382,4833
0590466186,4834
0006742939,4835
0688163165,4836
0064400204,4837
0060557540,4838
0525947671,4839
0804113475,4840
0679455612,4841
0440147956,4842
0375415351,4843
0763616052,4844
0380432811,4845
0440212359,4846
0670857459,4847
0805063315,4848
0671009443,4849
0425165337,4850
0060529148,4851
006104444X,4852
0836226844,4853
0515113328,4854
0345368436,4855
0515093203,4856
0446525731,4857
0515107867,4858
0684813637,4859
0515132268,4860
0451205685,4861
0451190572,4862
8845205118,4863
0525940413,4864
0441646611,4865
0441516645,4866
0671601075,4867
0671532642,4868
0449206440,4869
0515109509,4870
0446355569,4871
0679437851,4872
0446522252,4873
0816029091,4874
1566195268,4875
0449225046,4876
0553273817,4877
0836217241,4878
0449208281,4879
0446672351,4880
0425158497,4881
0099272687,4882
0345338588,4883
0345318854,4884
0061097101,4885
2266104535,4886
0440432960,4887
0345380975,4888
055327449X,4889
0425093328,4890
0312979533,4891
1569470154,4892
0679879269,4893
0679879250,4894
0060951303,4895
0393310396,4896
0312253737,4897
0451159497,4898
0425155404,4899
0140231900,4900
0451458222,4901
0618002243,4902
0618002235,4903
0618002227,4904
0452262933,4905
0679740678,4906
0060294884,4907
0440206324,4908
006447108X,4909
0451409973,4910
0449206610,4911
067187098X,4912
0380844001,4913
0140620753,4914
0689714335,4915
0064401103,4916
0064400980,4917
0064400999,4918
0440295521,4919
0786889322,4920
1400030382,4921
3548208975,4922
3379015180,4923
0451078721,4924
0375411070,4925
0440343690,4926
1853260231,4927
0553256653,4928
0802135226,4929
0679768203,4930
0375712925,4931
0446678457,4932
0345410998,4933
0399149155,4934
0440178002,4935
1573220167,4936
0060976241,4937
0767905202,4938
3442727952,4939
0330358561,4940
0618131736,4941
0688170528,4942
0743225082,4943
0425184943,4944
067086014X,4945
0312977409,4946
0380761327,4947
055358183X,4948
0671867164,4949
0804108412,4950
0394589955,4951
0060740450,4952
0836220498,4953
0800781562,4954
8440664370,4955
1551660717,4956
0451199685,4957
0679441018,4958
0345377648,4959
0140052801,4960
0679723005,4961
0345310020,4962
0394751019,4963
0064403688,4964
0064472795,4965
0140434941,4966
0689835337,4967
0374480095,4968
0553210351,4969
0671528165,4970
3596237874,4971
0140361219,4972
0553269631,4973
0553272543,4974
0671887173,4975
0915811006,4976
0786880708,4977
0849916836,4978
3499121581,4979
3453210719,4980
0380728249,4981
0380792648,4982
0451171128,4983
0140620850,4984
0871138018,4985
0812550293,4986
0679751319,4987
0316285269,4988
0553277537,4989
0449910237,4990
0380726238,4991
0399148701,4992
0399131493,4993
0870212850,4994
0679736395,4995
0394726251,4996
0834800799,4997
0837850681,4998
0425150143,4999
0743234693,5000
019281513X,5001
0399144803,5002
1551669188,5003
0064406601,5004
0061096113,5005
0812575970,5006
0805029648,5007
0380728176,5008
0345409973,5009
0671743074,5010
0345413865,5011
0446609404,5012
0671785214,5013
0449203794,5014
0374522928,5015
0440219515,5016
1573221937,5017
0441002935,5018
0441000916,5019
0451523652,5020
0140043128,5021
0060557257,5022
0373835876,5023
037383599X,5024
0380805685,5025
0380812010,5026
0312983301,5027
0440236606,5028
0060582308,5029
0553586203,5030
0373790473,5031
0373790481,5032
0373483694,5033
1551669374,5034
1551669226,5035
0505525038,5036
0553583913,5037
1551669234,5038
0804119538,5039
0440225299,5040
0553295101,5041
0886778581,5042
0451140354,5043
0439130204,5044
0590957678,5045
0439062802,5046
0440219779,5047
038072913X,5048
0671642561,5049
0671695126,5050
0671443283,5051
0425144372,5052
055323336X,5053
0060256656,5054
0349111863,5055
044024126X,5056
0671729403,5057
0671729438,5058
0380718758,5059
067172939X,5060
0671729446,5061
0375708049,5062
0028604199,5063
0671526022,5064
0060154969,5065
0385492707,5066
1566191432,5067
0451182006,5068
0425186709,5069
0671026682,5070
0399151613,5071
0330314971,5072
0679729798,5073
0140050000,5074
0843949090,5075
0842345566,5076
0684834731,5077
0875420087,5078
0140167153,5079
0743204832,5080
0786888741,5081
0312289901,5082
0553561723,5083
0061098760,5084
0451204158,5085
0142001384,5086
0440206685,5087
0345373707,5088
0440180090,5089
0670839531,5090
0446358584,5091
0374121230,5092
0671014218,5093
0553578529,5094
0471123005,5095
0316693707,5096
0375752501,5097
0380013207,5098
0515123447,5099
0441010512,5100
0887308589,5101
0374189870,5102
0446606928,5103
0385503954,5104
0375502947,5105
0375718990,5106
0316097500,5107
088730866X,5108
0060008865,5109
0385507607,5110
0743206061,5111
0553802453,5112
0399148469,5113
089296765X,5114
0553802461,5115
0440224071,5116
0679781307,5117
0440174643,5118
0449221393,5119
0449147282,5120
0553275100,5121
0671660632,5122
0345323750,5123
0345346904,5124
0099769913,5125
0553050680,5126
0345391837,5127
0571081789,5128
0310209307,5129
0060177888,5130
0440214114,5131
0671016652,5132
0515110132,5133
0312099436,5134
0446357421,5135
0684868938,5136
0399141065,5137
0553212478,5138
0842329242,5139
0553106333,5140
0395683297,5141
0425168298,5142
1566193087,5143
0553213423,5144
0345433165,5145
067084943X,5146
0486264661,5147
048627053X,5148
0064472531,5149
0380017822,5150
0515129232,5151
0316898163,5152
0937611018,5153
0140003185,5154
0446610526,5155
0385285965,5156
0140017917,5157
0345367693,5158
0345373529,5159
8467001283,5160
0446357448,5161
0060510323,5162
0671689746,5163
067972768X,5164
0380790904,5165
0439104645,5166
0553574566,5167
0553347756,5168
0452278384,5169
1551664348,5170
0061099732,5171
3518366823,5172
0515110396,5173
0385335555,5174
0385729332,5175
0385333005,5176
0671517635,5177
0812695313,5178
0505525542,5179
0061099155,5180
0886778913,5181
0441203981,5182
0394758277,5183
0140184937,5184
078688942X,5185
0553373854,5186
0345315715,5187
1551667010,5188
0425168220,5189
0440220793,5190
0425146413,5191
0880385480,5192
0380793342,5193
0515094773,5194
0486275574,5195
0349107688,5196
0671027514,5197
0451404327,5198
0345333926,5199
0446603503,5200
0440225825,5201
0425191729,5202
0312977026,5203
044990668X,5204
0465005594,5205
044022330X,5206
0609800140,5207
1551668076,5208
0670892084,5209
0394740181,5210
0812589505,5211
077109969X,5212
039304632X,5213
0679731725,5214
0886776287,5215
0064402754,5216
0451210638,5217
0440173701,5218
0399151060,5219
0842384065,5220
0842332340,5221
0446600768,5222
074341134X,5223
0451402383,5224
0451402340,5225
0671525751,5226
015100692X,5227
0802713432,5228
155166884X,5229
0743446496,5230
0805056637,5231
0064407691,5232
0385314698,5233
0553110004,5234
076455168X,5235
044900211X,5236
0671004239,5237
0786866020,5238
0399146725,5239
0449006565,5240
0345440048,5241
0553580337,5242
0425153088,5243
0425166139,5244
0345376579,5245
0451458540,5246
0441007511,5247
8420483532,5248
0670899771,5249
0679457526,5250
037550298X,5251
006103066X,5252
0446610550,5253
0399150412,5254
0440207770,5255
0440228352,5256
0571206484,5257
0316769509,5258
0451150716,5259
0380704161,5260
0061059056,5261
037541178X,5262
039914675X,5263
0671007610,5264
0671534718,5265
0440904196,5266
0553273299,5267
0671741187,5268
0590568795,5269
0590568744,5270
0590483471,5271
0590483455,5272
0590483544,5273
059048351X,5274
0590568752,5275
0590483552,5276
0590568760,5277
0590494503,5278
0590483501,5279
0345453409,5280
0440235154,5281
0964631601,5282
0743424107,5283
0312984839,5284
0446353957,5285
0373835922,5286
0449003302,5287
0399140751,5288
0671722131,5289
0312993536,5290
3453177746,5291
0747257833,5292
0743411323,5293
0449911780,5294
0345353617,5295
0553561111,5296
0446601853,5297
0060195460,5298
0380727293,5299
0553561375,5300
0449211584,5301
0449235998,5302
0451524780,5303
0312872836,5304
0140074317,5305
0451198808,5306
0446603422,5307
0876853904,5308
0553100017,5309
0684195984,5310
0399141464,5311
0684195305,5312
0786866195,5313
0425177068,5314
0886773849,5315
0886775272,5316
0765305224,5317
0765300265,5318
0060506512,5319
0553575643,5320
0553575635,5321
0886772885,5322
0812575237,5323
0553110845,5324
0345437829,5325
0743245520,5326
0449209733,5327
0452274427,5328
0836220870,5329
0425194515,5330
0060198303,5331
0393951693,5332
0446532215,5333
0345466632,5334
0060973323,5335
0553572202,5336
0399144714,5337
0553565699,5338
0446526924,5339
0440343194,5340
067082982X,5341
0440164842,5342
0440226457,5343
0451204301,5344
0842329269,5345
0440507626,5346
0151962960,5347
3404921178,5348
0312961006,5349
0446523089,5350
0688167810,5351
0373484895,5352
0451524497,5353
0393322157,5354
0060005424,5355
0449205878,5356
0552996181,5357
0451211561,5358
0380729407,5359
0486278042,5360
0816707987,5361
0399135790,5362
0345356950,5363
0312265859,5364
0671537628,5365
0307336565,5366
0805061835,5367
0425165701,5368
0451522273,5369
344242366X,5370
2290313238,5371
2290303607,5372
2226135022,5373
2742743537,5374
0399148779,5375
0452281725,5376
0553211161,5377
0812532597,5378
0345339967,5379
0525945768,5380
0425148297,5381
0451209443,5382
0451207947,5383
0060008369,5384
0425190919,5385
0515119202,5386
1551660504,5387
0425188795,5388
0515134864,5389
0061032425,5390
0743405900,5391
0425163415,5392
044022473X,5393
0553254502,5394
0140097058,5395
0688155308,5396
0688046606,5397
0441006949,5398
0156767503,5399
0140432264,5400
0743235053,5401
0312983417,5402
0385502761,5403
0440229081,5404
0380005166,5405
0345441788,5406
1853260207,5407
0140620478,5408
0440237424,5409
8484501965,5410
0812523016,5411
8401328942,5412
8484602508,5413
0140367152,5414
1573441244,5415
0140280243,5416
0345359925,5417
0449205061,5418
0061020672,5419
0345316509,5420
006440174X,5421
0385333862,5422
0330392611,5423
0684822768,5424
0374480133,5425
8495501651,5426
0812521463,5427
0671732277,5428
0451406176,5429
0688078028,5430
0345385209,5431
0425077047,5432
0446602345,5433
0671737775,5434
0553276328,5435
0446610232,5436
0812564375,5437
0812543262,5438
0061014591,5439
0688147259,5440
0804109729,5441
0553280643,5442
0062502891,5443
0767912365,5444
0060194995,5445
0805065415,5446
044023655X,5447
0312979975,5448
0440236525,5449
0312979983,5450
0373691300,5451
0425190927,5452
0061087130,5453
0740723367,5454
0061091790,5455
0440236851,5456
0425151867,5457
0345380193,5458
0449704378,5459
0385720211,5460
0553256092,5461
0553293761,5462
067102096X,5463
0446311774,5464
0553561367,5465
0312982518,5466
0425180050,5467
0679439196,5468
0140157352,5469
0312950586,5470
0679736646,5471
0091882109,5472
0446609943,5473
0380017962,5474
0316153990,5475
0375411275,5476
0393316041,5477
0345441109,5478
0380725576,5479
0679748253,5480
042518286X,5481
0553250426,5482
0425136612,5483
0446602698,5484
0671039903,5485
0373243286,5486
0425163865,5487
0345311809,5488
0440169127,5489
0440117437,5490
0446363251,5491
0679785892,5492
0020360754,5493
0060974990,5494
0375701966,5495
0312310439,5496
0743243307,5497
0440223806,5498
0380820048,5499
0553288555,5500
060980877X,5501
0446677507,5502
0446301582,5503
1885171080,5504
8830419788,5505
0553584480,5506
0684852225,5507
0449908585,5508
0156029987,5509
8432203777,5510
0393319296,5511
0679410325,5512
0609809431,5513
0449206211,5514
0671631845,5515
0671742760,5516
0671001809,5517
0670858692,5518
0740721909,5519
0441000525,5520
0786862572,5521
